-000.015;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.007;011.692;
000.008;011.692;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.005;011.694;
000.006;011.694;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.006;011.694;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.006;011.694;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.009;011.690;
000.010;011.690;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.011;011.688;
000.011;011.688;
000.012;011.688;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.011;011.686;
000.011;011.688;
000.012;011.688;
000.012;011.686;
000.013;011.686;
000.013;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.014;011.686;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.013;011.684;
000.014;011.686;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.016;011.684;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.017;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.017;011.682;
000.017;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.015;011.682;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.013;011.684;
000.013;011.686;
000.013;011.686;
000.014;011.686;
000.013;011.684;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.011;011.686;
000.011;011.688;
000.011;011.688;
000.010;011.688;
000.010;011.688;
000.011;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.009;011.688;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.006;011.694;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.006;011.694;
000.005;011.692;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.006;011.694;
000.006;011.692;
000.006;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.010;011.690;
000.009;011.688;
000.009;011.690;
000.010;011.690;
000.009;011.688;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.010;011.690;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.011;011.688;
000.011;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.011;011.688;
000.011;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.009;011.688;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.005;011.694;
000.006;011.694;
000.006;011.692;
000.005;011.692;
000.005;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.001;011.696;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
-000.000;011.698;
-000.000;011.700;
-000.000;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.002;011.700;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.004;011.702;
-000.004;011.704;
-000.004;011.704;
-000.004;011.704;
-000.003;011.704;
-000.003;011.702;
-000.003;011.702;
-000.004;011.702;
-000.004;011.704;
-000.004;011.704;
-000.004;011.704;
-000.004;011.704;
-000.003;011.704;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.004;011.702;
-000.004;011.704;
-000.004;011.704;
-000.003;011.704;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.003;011.702;
-000.002;011.702;
-000.002;011.702;
-000.001;011.702;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
000.000;011.700;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.001;011.698;
000.002;011.698;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.005;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.006;011.694;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.008;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.010;011.690;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.012;011.688;
000.012;011.686;
000.012;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.014;011.686;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.016;011.684;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.017;011.682;
000.017;011.682;
000.017;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.017;011.682;
000.017;011.682;
000.016;011.682;
000.017;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.017;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.015;011.682;
000.016;011.684;
000.015;011.682;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.013;011.684;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.011;011.686;
000.011;011.688;
000.011;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.009;011.688;
000.009;011.690;
000.009;011.690;
000.008;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.001;011.696;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
-000.000;011.698;
000.000;011.700;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
-000.000;011.698;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
000.000;011.700;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.001;011.698;
000.001;011.698;
000.002;011.698;
000.001;011.696;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.002;011.698;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.006;011.694;
000.006;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.010;011.690;
000.010;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.011;011.688;
000.012;011.688;
000.012;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.013;011.686;
000.014;011.686;
000.014;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.015;011.684;
000.016;011.684;
000.016;011.682;
000.016;011.682;
000.017;011.682;
000.017;011.682;
000.017;011.682;
000.017;011.682;
000.018;011.682;
000.018;011.680;
000.018;011.680;
000.018;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.021;011.680;
000.022;011.680;
000.022;011.678;
000.022;011.678;
000.022;011.678;
000.022;011.678;
000.023;011.678;
000.023;011.678;
000.022;011.678;
000.023;011.678;
000.023;011.678;
000.023;011.678;
000.023;011.678;
000.024;011.678;
000.024;011.676;
000.024;011.676;
000.024;011.676;
000.024;011.676;
000.024;011.676;
000.024;011.676;
000.024;011.676;
000.024;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.026;011.676;
000.025;011.674;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.026;011.676;
000.026;011.674;
000.025;011.674;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.026;011.676;
000.025;011.674;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.025;011.676;
000.024;011.676;
000.025;011.676;
000.026;011.676;
000.025;011.674;
000.025;011.676;
000.024;011.676;
000.024;011.676;
000.024;011.676;
000.024;011.676;
000.024;011.676;
000.025;011.676;
000.024;011.676;
000.024;011.676;
000.023;011.676;
000.023;011.678;
000.023;011.678;
000.023;011.678;
000.023;011.678;
000.023;011.678;
000.023;011.678;
000.022;011.678;
000.022;011.678;
000.022;011.678;
000.022;011.678;
000.021;011.678;
000.021;011.680;
000.022;011.680;
000.021;011.678;
000.021;011.680;
000.020;011.680;
000.020;011.680;
000.020;011.680;
000.019;011.680;
000.019;011.680;
000.020;011.680;
000.020;011.680;
000.019;011.680;
000.019;011.680;
000.019;011.680;
000.018;011.680;
000.018;011.680;
000.017;011.680;
000.017;011.682;
000.018;011.682;
000.017;011.680;
000.017;011.682;
000.016;011.682;
000.016;011.682;
000.016;011.682;
000.015;011.682;
000.015;011.684;
000.015;011.684;
000.016;011.684;
000.015;011.682;
000.015;011.684;
000.014;011.684;
000.014;011.684;
000.014;011.684;
000.013;011.684;
000.014;011.686;
000.014;011.684;
000.013;011.684;
000.013;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.012;011.686;
000.011;011.686;
000.011;011.688;
000.010;011.688;
000.010;011.688;
000.009;011.688;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.003;011.694;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.003;011.694;
000.003;011.696;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.003;011.694;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.004;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.006;011.694;
000.005;011.692;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.006;011.694;
000.006;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.008;011.690;
000.007;011.690;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.007;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.006;011.694;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.005;011.692;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.005;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.005;011.694;
000.004;011.694;
000.004;011.694;
000.003;011.694;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.001;011.696;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
-000.000;011.698;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.000;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.002;011.700;
-000.002;011.702;
-000.002;011.702;
-000.001;011.702;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.002;011.700;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.002;011.702;
-000.001;011.702;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.001;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
-000.000;011.700;
000.000;011.700;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.000;011.698;
000.001;011.698;
000.002;011.698;
000.002;011.696;
000.001;011.696;
000.001;011.698;
000.001;011.698;
000.001;011.698;
000.002;011.698;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.002;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.003;011.696;
000.004;011.696;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.004;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.005;011.694;
000.006;011.694;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.006;011.692;
000.007;011.692;
000.007;011.692;
000.007;011.692;
000.008;011.692;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.008;011.690;
000.009;011.690;
000.010;011.690;
000.010;011.688;
000.009;011.688;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.009;011.690;
000.010;011.690;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
000.010;011.688;
